Time,Intensity
2022-08-24T08:14:10Z,0
2022-08-24T08:14:20Z,0
2022-08-24T08:14:30Z,0
2022-08-24T08:14:40Z,0
2022-08-24T08:14:50Z,0
2022-08-24T08:15:00Z,0
2022-08-24T08:15:10Z,0
2022-08-24T08:15:20Z,0
2022-08-24T08:15:30Z,0
2022-08-24T08:15:40Z,0
2022-08-24T08:15:50Z,0
2022-08-24T08:16:00Z,0
2022-08-24T08:16:10Z,0
2022-08-24T08:16:20Z,0
2022-08-24T08:16:30Z,0
2022-08-24T08:16:40Z,0
2022-08-24T08:16:50Z,0
2022-08-24T08:17:00Z,0
2022-08-24T08:17:10Z,0
2022-08-24T08:17:20Z,0
2022-08-24T08:17:30Z,0
2022-08-24T08:17:40Z,0
2022-08-24T08:17:50Z,0
2022-08-24T08:18:00Z,0
2022-08-24T08:18:10Z,0
2022-08-24T08:18:20Z,0
2022-08-24T08:18:30Z,0
2022-08-24T08:18:40Z,0
2022-08-24T08:18:50Z,0
2022-08-24T08:19:00Z,0
2022-08-24T08:19:10Z,0
2022-08-24T08:19:20Z,0
2022-08-24T08:19:30Z,0
2022-08-24T08:19:40Z,0
2022-08-24T08:19:50Z,0
2022-08-24T08:20:00Z,0
2022-08-24T08:20:10Z,0
2022-08-24T08:20:20Z,0
2022-08-24T08:20:30Z,0
2022-08-24T08:20:40Z,0
2022-08-24T08:20:50Z,0
2022-08-24T08:21:00Z,0
2022-08-24T08:21:10Z,0
2022-08-24T08:21:20Z,0
2022-08-24T08:21:30Z,0
2022-08-24T08:21:40Z,0
2022-08-24T08:21:50Z,0
2022-08-24T08:22:00Z,0
2022-08-24T08:22:10Z,0
2022-08-24T08:22:20Z,0
2022-08-24T08:22:30Z,0
2022-08-24T08:22:40Z,0
2022-08-24T08:22:50Z,0
2022-08-24T08:23:00Z,0
2022-08-24T08:23:10Z,0
2022-08-24T08:23:20Z,0
2022-08-24T08:23:30Z,0
2022-08-24T08:23:40Z,0
2022-08-24T08:23:50Z,0
2022-08-24T08:24:00Z,0
2022-08-24T08:24:10Z,0
2022-08-24T08:24:20Z,0
2022-08-24T08:24:30Z,0
2022-08-24T08:24:40Z,0
2022-08-24T08:24:50Z,0
2022-08-24T08:25:00Z,0
2022-08-24T08:25:10Z,0
2022-08-24T08:25:20Z,0
2022-08-24T08:25:30Z,0
2022-08-24T08:25:40Z,0
2022-08-24T08:25:50Z,0
2022-08-24T08:26:00Z,0
2022-08-24T08:26:10Z,0
2022-08-24T08:26:20Z,0
2022-08-24T08:26:30Z,0
2022-08-24T08:26:40Z,0
2022-08-24T08:26:50Z,0
2022-08-24T08:27:00Z,0
2022-08-24T08:27:10Z,0
2022-08-24T08:27:20Z,0
2022-08-24T08:27:30Z,0
2022-08-24T08:27:40Z,0
2022-08-24T08:27:50Z,0
2022-08-24T08:28:00Z,0
2022-08-24T08:28:10Z,0
2022-08-24T08:28:20Z,0
