Time,Intensity
2022-07-20T07:42:30Z,1.278
2022-07-20T07:42:40Z,2.022
2022-07-20T07:42:50Z,2.548
2022-07-20T07:43:00Z,2.457
2022-07-20T07:43:10Z,2.27
2022-07-20T07:43:20Z,3.126
2022-07-20T07:43:30Z,4.809
2022-07-20T07:43:40Z,6.47
2022-07-20T07:43:50Z,6.839
2022-07-20T07:44:00Z,10.687
2022-07-20T07:44:10Z,10.363
2022-07-20T07:44:20Z,6.97
2022-07-20T07:44:30Z,7.712
2022-07-20T07:44:40Z,10.826
2022-07-20T07:44:50Z,9.838
2022-07-20T07:45:00Z,9.819
2022-07-20T07:45:10Z,10.088
2022-07-20T07:45:20Z,11.314
2022-07-20T07:45:30Z,9.948
2022-07-20T07:45:40Z,8.081
2022-07-20T07:45:50Z,8.843
2022-07-20T07:46:00Z,9.352
2022-07-20T07:46:10Z,12.979
2022-07-20T07:46:20Z,13.109
2022-07-20T07:46:30Z,21.198
2022-07-20T07:46:40Z,21.674
2022-07-20T07:46:50Z,24.18
2022-07-20T07:47:00Z,16.084
2022-07-20T07:47:10Z,24.991
2022-07-20T07:47:20Z,25.684
2022-07-20T07:47:30Z,16.497
2022-07-20T07:47:40Z,15.16
2022-07-20T07:47:50Z,17.045
2022-07-20T07:48:00Z,11.632
2022-07-20T07:48:10Z,9.902
2022-07-20T07:48:20Z,8.84
2022-07-20T07:48:30Z,12.965
2022-07-20T07:48:40Z,9.068
2022-07-20T07:48:50Z,12.21
2022-07-20T07:49:00Z,9.644
2022-07-20T07:49:10Z,7.309
2022-07-20T07:49:20Z,5.492
2022-07-20T07:49:30Z,4.419
2022-07-20T07:49:40Z,4.966
2022-07-20T07:49:50Z,3.713
2022-07-20T07:50:00Z,3.214
2022-07-20T07:50:10Z,1.836
2022-07-20T07:50:20Z,3.24
2022-07-20T07:50:30Z,4.035
2022-07-20T07:50:40Z,8.293
2022-07-20T07:50:50Z,18.15
2022-07-20T07:51:00Z,14.528
2022-07-20T07:51:10Z,15.107
2022-07-20T07:51:20Z,14.925
2022-07-20T07:51:30Z,25.578
2022-07-20T07:51:40Z,23.059
2022-07-20T07:51:50Z,14.154
2022-07-20T07:52:00Z,20.137
2022-07-20T07:52:10Z,19.03
2022-07-20T07:52:20Z,20.681
2022-07-20T07:52:30Z,22.69
2022-07-20T07:52:40Z,17.637
2022-07-20T07:52:50Z,11.874
2022-07-20T07:53:00Z,16.107
2022-07-20T07:53:10Z,14.328
2022-07-20T07:53:20Z,12.309
2022-07-20T07:53:30Z,9.294
2022-07-20T07:53:40Z,11.561
2022-07-20T07:53:50Z,12.719
2022-07-20T07:54:00Z,15.386
2022-07-20T07:54:10Z,12.704
2022-07-20T07:54:20Z,11.351
2022-07-20T07:54:30Z,14.14
2022-07-20T07:54:40Z,11.909
2022-07-20T07:54:50Z,13.613
2022-07-20T07:55:00Z,8.884
2022-07-20T07:55:10Z,11.139
2022-07-20T07:55:20Z,18.613
2022-07-20T07:55:30Z,20.266
2022-07-20T07:55:40Z,16.892
2022-07-20T07:55:50Z,13.841
2022-07-20T07:56:00Z,10.192
2022-07-20T07:56:10Z,10.727
2022-07-20T07:56:20Z,7.695
2022-07-20T07:56:30Z,9.516
2022-07-20T07:56:40Z,6.917
2022-07-20T07:56:50Z,4.051
2022-07-20T07:57:00Z,4.971
2022-07-20T07:57:10Z,4.398
2022-07-20T07:57:20Z,5.888
2022-07-20T07:57:30Z,4.978
2022-07-20T07:57:40Z,5.288
2022-07-20T07:57:50Z,4.187
2022-07-20T07:58:00Z,3.96
2022-07-20T07:58:10Z,5.37
2022-07-20T07:58:20Z,4.042
2022-07-20T07:58:30Z,3.708
2022-07-20T07:58:40Z,3.006
2022-07-20T07:58:50Z,3.037
2022-07-20T07:59:00Z,2.908
2022-07-20T07:59:10Z,2.343
2022-07-20T07:59:20Z,2.753
2022-07-20T07:59:30Z,2.208
2022-07-20T07:59:40Z,1.223
2022-07-20T07:59:50Z,1.631
2022-07-20T08:00:00Z,1.791
2022-07-20T08:00:10Z,1.22
2022-07-20T08:00:20Z,1.135
2022-07-20T08:00:30Z,1.554
2022-07-20T08:00:40Z,2.209
2022-07-20T08:00:50Z,2.187
2022-07-20T08:01:00Z,1.996
2022-07-20T08:01:10Z,1.904
2022-07-20T08:01:20Z,1.358
2022-07-20T08:01:30Z,1.86
2022-07-20T08:01:40Z,1.433
2022-07-20T08:01:50Z,1.763
2022-07-20T08:02:00Z,1.585
2022-07-20T08:02:10Z,1.431
2022-07-20T08:02:20Z,0.775
2022-07-20T08:02:30Z,1.309
2022-07-20T08:02:40Z,0.799
2022-07-20T08:02:50Z,0.87
2022-07-20T08:03:00Z,0.892
2022-07-20T08:03:10Z,1.309
2022-07-20T08:03:20Z,0.542
2022-07-20T08:03:30Z,0.615
2022-07-20T08:03:40Z,0.892
2022-07-20T08:03:50Z,0.7
2022-07-20T08:04:00Z,1.43
2022-07-20T08:04:10Z,0.633
2022-07-20T08:04:20Z,0.45
2022-07-20T08:04:30Z,0.289
2022-07-20T08:04:40Z,1.39
2022-07-20T08:04:50Z,1.042
2022-07-20T08:05:00Z,1.52
2022-07-20T08:05:10Z,0.828
2022-07-20T08:05:20Z,0.444
2022-07-20T08:05:30Z,1.581
2022-07-20T08:05:40Z,2.518
2022-07-20T08:05:50Z,4.799
2022-07-20T08:06:00Z,2.788
2022-07-20T08:06:10Z,0.666
2022-07-20T08:06:20Z,0.9
2022-07-20T08:06:30Z,0.746
2022-07-20T08:06:40Z,0.387
2022-07-20T08:06:50Z,0.653
2022-07-20T08:07:00Z,0.333
2022-07-20T08:07:10Z,0
2022-07-20T08:07:20Z,0
2022-07-20T08:07:30Z,0.294
2022-07-20T08:07:40Z,0.412
2022-07-20T08:07:50Z,0.165
2022-07-20T08:08:00Z,0.291
2022-07-20T08:08:10Z,0.236
2022-07-20T08:08:20Z,0
2022-07-20T08:08:30Z,0
2022-07-20T08:08:40Z,0
2022-07-20T08:08:50Z,0
2022-07-20T08:09:00Z,0
2022-07-20T08:09:10Z,0
2022-07-20T08:09:20Z,0
2022-07-20T08:09:30Z,0
2022-07-20T08:09:40Z,0.187
2022-07-20T08:09:50Z,0.245
2022-07-20T08:10:00Z,0
2022-07-20T08:10:10Z,0
2022-07-20T08:10:20Z,0.223
2022-07-20T08:10:30Z,0
2022-07-20T08:10:40Z,0
2022-07-20T08:10:50Z,0
2022-07-20T08:11:00Z,0
2022-07-20T08:11:10Z,0
2022-07-20T08:11:20Z,0.282
2022-07-20T08:11:30Z,0.24
2022-07-20T08:11:40Z,0
2022-07-20T08:11:50Z,0.148
2022-07-20T08:12:00Z,0
2022-07-20T08:12:10Z,0
