Time,Intensity
2022-07-29T14:51:30Z,14.389
2022-07-29T14:51:40Z,14.329
2022-07-29T14:51:50Z,13.252
2022-07-29T14:52:00Z,11.88
2022-07-29T14:52:10Z,11.09
2022-07-29T14:52:20Z,8.919
2022-07-29T14:52:30Z,7.395
2022-07-29T14:52:40Z,5.326
2022-07-29T14:52:50Z,4.337
2022-07-29T14:53:00Z,4.468
2022-07-29T14:53:10Z,5.901
2022-07-29T14:53:20Z,4.739
2022-07-29T14:53:30Z,4.589
2022-07-29T14:53:40Z,3.654
2022-07-29T14:53:50Z,4.799
2022-07-29T14:54:00Z,4.512
2022-07-29T14:54:10Z,5.011
2022-07-29T14:54:20Z,2.857
2022-07-29T14:54:30Z,5.195
2022-07-29T14:54:40Z,2.925
2022-07-29T14:54:50Z,2.805
2022-07-29T14:55:00Z,2.252
2022-07-29T14:55:10Z,2.233
2022-07-29T14:55:20Z,1.157
2022-07-29T14:55:30Z,1.74
2022-07-29T14:55:40Z,0.378
2022-07-29T14:55:50Z,0.862
2022-07-29T14:56:00Z,0.178
2022-07-29T14:56:10Z,0.286
2022-07-29T14:56:20Z,0.281
2022-07-29T14:56:30Z,0.374
2022-07-29T14:56:40Z,0.408
2022-07-29T14:56:50Z,0.104
2022-07-29T14:57:00Z,0.177
2022-07-29T14:57:10Z,0.205
2022-07-29T14:57:20Z,0.122
2022-07-29T14:57:30Z,0
2022-07-29T14:57:40Z,0.176
2022-07-29T14:57:50Z,0
2022-07-29T14:58:00Z,0.162
2022-07-29T14:58:10Z,0
2022-07-29T14:58:20Z,0.195
2022-07-29T14:58:30Z,0.2
2022-07-29T14:58:40Z,0.148
2022-07-29T14:58:50Z,0.126
2022-07-29T14:59:00Z,0.167
2022-07-29T14:59:10Z,0.112
2022-07-29T14:59:20Z,0
2022-07-29T14:59:30Z,0
2022-07-29T14:59:40Z,0
2022-07-29T14:59:50Z,0
2022-07-29T15:00:00Z,0
2022-07-29T15:00:10Z,0.133
2022-07-29T15:00:20Z,0
2022-07-29T15:00:30Z,0
2022-07-29T15:00:40Z,0
2022-07-29T15:00:50Z,0.131
2022-07-29T15:01:00Z,0.263
2022-07-29T15:01:10Z,0
2022-07-29T15:01:20Z,0.176
2022-07-29T15:01:30Z,0
2022-07-29T15:01:40Z,0
2022-07-29T15:01:50Z,0
2022-07-29T15:02:00Z,0.281
2022-07-29T15:02:10Z,0.425
2022-07-29T15:02:20Z,0.83
2022-07-29T15:02:30Z,0.463
2022-07-29T15:02:40Z,0.407
2022-07-29T15:02:50Z,0.587
2022-07-29T15:03:00Z,0.472
2022-07-29T15:03:10Z,0.325
2022-07-29T15:03:20Z,0.571
2022-07-29T15:03:30Z,0
2022-07-29T15:03:40Z,0.641
2022-07-29T15:03:50Z,0.662
2022-07-29T15:04:00Z,0.599
2022-07-29T15:04:10Z,0.426
2022-07-29T15:04:20Z,0.44
2022-07-29T15:04:30Z,0.738
2022-07-29T15:04:40Z,0.494
2022-07-29T15:04:50Z,1.474
2022-07-29T15:05:00Z,1.073
2022-07-29T15:05:10Z,1.629
2022-07-29T15:05:20Z,0.55
2022-07-29T15:05:30Z,0.426
2022-07-29T15:05:40Z,0.55
2022-07-29T15:05:50Z,2.186
2022-07-29T15:06:00Z,2.685
2022-07-29T15:06:10Z,9.295
2022-07-29T15:06:20Z,6.965
2022-07-29T15:06:30Z,13.292
2022-07-29T15:06:40Z,16.489
2022-07-29T15:06:50Z,14.294
2022-07-29T15:07:00Z,14.066
2022-07-29T15:07:10Z,20.932
2022-07-29T15:07:20Z,11.657
2022-07-29T15:07:30Z,11.002
2022-07-29T15:07:40Z,26.037
2022-07-29T15:07:50Z,8.295
2022-07-29T15:08:00Z,8.104
2022-07-29T15:08:10Z,9.595
2022-07-29T15:08:20Z,13.888
2022-07-29T15:08:30Z,10.719
2022-07-29T15:08:40Z,17.548
2022-07-29T15:08:50Z,9.167
2022-07-29T15:09:00Z,10.878
2022-07-29T15:09:10Z,7.996
2022-07-29T15:09:20Z,12.876
2022-07-29T15:09:30Z,13.067
2022-07-29T15:09:40Z,11.815
2022-07-29T15:09:50Z,10.504
2022-07-29T15:10:00Z,12.982
2022-07-29T15:10:10Z,15.558
2022-07-29T15:10:20Z,10.791
2022-07-29T15:10:30Z,12.543
2022-07-29T15:10:40Z,15.109
2022-07-29T15:10:50Z,10.927
2022-07-29T15:11:00Z,17.585
2022-07-29T15:11:10Z,10.871
2022-07-29T15:11:20Z,19.113
2022-07-29T15:11:30Z,9.779
2022-07-29T15:11:40Z,9.226
2022-07-29T15:11:50Z,6.022
2022-07-29T15:12:00Z,9.207
2022-07-29T15:12:10Z,13.383
2022-07-29T15:12:20Z,10.276
2022-07-29T15:12:30Z,17.913
2022-07-29T15:12:40Z,13.901
2022-07-29T15:12:50Z,60.365
2022-07-29T15:13:00Z,66.965
2022-07-29T15:13:10Z,45.539
2022-07-29T15:13:20Z,44.159
2022-07-29T15:13:30Z,43.414
2022-07-29T15:13:40Z,44.863
2022-07-29T15:13:50Z,59.424
2022-07-29T15:14:00Z,58.679
2022-07-29T15:14:10Z,24.624
2022-07-29T15:14:20Z,50.627
2022-07-29T15:14:30Z,57.505
2022-07-29T15:14:40Z,51.913
2022-07-29T15:14:50Z,39.604
2022-07-29T15:15:00Z,38.978
2022-07-29T15:15:10Z,42.695
2022-07-29T15:15:20Z,31.903
2022-07-29T15:15:30Z,40.617
2022-07-29T15:15:40Z,69.389
2022-07-29T15:15:50Z,43.074
2022-07-29T15:16:00Z,60.565
2022-07-29T15:16:10Z,55.869
2022-07-29T15:16:20Z,57.913
2022-07-29T15:16:30Z,44.053
2022-07-29T15:16:40Z,46.427
2022-07-29T15:16:50Z,34.964
2022-07-29T15:17:00Z,32.134
2022-07-29T15:17:10Z,34.765
2022-07-29T15:17:20Z,50.013
2022-07-29T15:17:30Z,55.187
2022-07-29T15:17:40Z,50.195
2022-07-29T15:17:50Z,37.29
2022-07-29T15:18:00Z,39.238
2022-07-29T15:18:10Z,28.09
2022-07-29T15:18:20Z,35.598
2022-07-29T15:18:30Z,34.259
2022-07-29T15:18:40Z,29.294
2022-07-29T15:18:50Z,37.92
2022-07-29T15:19:00Z,31.763
2022-07-29T15:19:10Z,25.459
2022-07-29T15:19:20Z,
2022-07-29T15:19:30Z,24.248
2022-07-29T15:19:40Z,24.751
2022-07-29T15:19:50Z,25.161
2022-07-29T15:20:00Z,23.578
2022-07-29T15:20:10Z,15.211
2022-07-29T15:20:20Z,16.603
2022-07-29T15:20:30Z,15.71
2022-07-29T15:20:40Z,10.293
2022-07-29T15:20:50Z,13.875
2022-07-29T15:21:00Z,11.482
2022-07-29T15:21:10Z,17.557
2022-07-29T15:21:20Z,15.25
2022-07-29T15:21:30Z,13.267
2022-07-29T15:21:40Z,10.39
2022-07-29T15:21:50Z,9.805
2022-07-29T15:22:00Z,10.822
2022-07-29T15:22:10Z,13.433
2022-07-29T15:22:20Z,12.911
2022-07-29T15:22:30Z,10.969
2022-07-29T15:22:40Z,8.556
2022-07-29T15:22:50Z,18.744
2022-07-29T15:23:00Z,13.751
2022-07-29T15:23:10Z,12.989
2022-07-29T15:23:20Z,31.924
2022-07-29T15:23:30Z,18.323
2022-07-29T15:23:40Z,17.604
2022-07-29T15:23:50Z,13.513
2022-07-29T15:24:00Z,8.507
2022-07-29T15:24:10Z,10.768
2022-07-29T15:24:20Z,10.506
2022-07-29T15:24:30Z,12.508
2022-07-29T15:24:40Z,9.474
2022-07-29T15:24:50Z,6.95
2022-07-29T15:25:00Z,4.285
2022-07-29T15:25:10Z,5.492
2022-07-29T15:25:20Z,10.455
2022-07-29T15:25:30Z,7.583
2022-07-29T15:25:40Z,9.552
2022-07-29T15:25:50Z,7.398
2022-07-29T15:26:00Z,5.362
2022-07-29T15:26:10Z,7.691
2022-07-29T15:26:20Z,7.273
2022-07-29T15:26:30Z,10.566
2022-07-29T15:26:40Z,7.446
2022-07-29T15:26:50Z,3.793
2022-07-29T15:27:00Z,3.105
2022-07-29T15:27:10Z,6.532
2022-07-29T15:27:20Z,5.198
2022-07-29T15:27:30Z,5.256
2022-07-29T15:27:40Z,4.103
2022-07-29T15:27:50Z,3.506
2022-07-29T15:28:00Z,5.609
2022-07-29T15:28:10Z,4.384
2022-07-29T15:28:20Z,7.295
2022-07-29T15:28:30Z,6.559
2022-07-29T15:28:40Z,8.457
2022-07-29T15:28:50Z,7.89
2022-07-29T15:29:00Z,10.453
2022-07-29T15:29:10Z,6.427
2022-07-29T15:29:20Z,7.322
2022-07-29T15:29:30Z,6.989
2022-07-29T15:29:40Z,7.084
2022-07-29T15:29:50Z,7.891
2022-07-29T15:30:00Z,7.763
2022-07-29T15:30:10Z,5.557
2022-07-29T15:30:20Z,5.157
2022-07-29T15:30:30Z,3.297
2022-07-29T15:30:40Z,6.245
2022-07-29T15:30:50Z,5.345
2022-07-29T15:31:00Z,6.947
2022-07-29T15:31:10Z,4.122
2022-07-29T15:31:20Z,4.7
2022-07-29T15:31:30Z,4.005
2022-07-29T15:31:40Z,5.115
2022-07-29T15:31:50Z,4.415
2022-07-29T15:32:00Z,5.719
2022-07-29T15:32:10Z,4.937
2022-07-29T15:32:20Z,4.849
2022-07-29T15:32:30Z,3.095
2022-07-29T15:32:40Z,1.779
2022-07-29T15:32:50Z,2.09
2022-07-29T15:33:00Z,3.8
2022-07-29T15:33:10Z,2.768
2022-07-29T15:33:20Z,2.045
2022-07-29T15:33:30Z,2.986
2022-07-29T15:33:40Z,2.646
2022-07-29T15:33:50Z,1.244
2022-07-29T15:34:00Z,2.55
2022-07-29T15:34:10Z,1.857
2022-07-29T15:34:20Z,3.417
2022-07-29T15:34:30Z,7.357
2022-07-29T15:34:40Z,4.576
2022-07-29T15:34:50Z,3.237
2022-07-29T15:35:00Z,3.726
2022-07-29T15:35:10Z,3.272
2022-07-29T15:35:20Z,2.276
2022-07-29T15:35:30Z,3.174
2022-07-29T15:35:40Z,2.87
2022-07-29T15:35:50Z,3.503
2022-07-29T15:36:00Z,3.017
2022-07-29T15:36:10Z,2.336
2022-07-29T15:36:20Z,3.189
2022-07-29T15:36:30Z,2.682
2022-07-29T15:36:40Z,1.46
2022-07-29T15:36:50Z,1.048
2022-07-29T15:37:00Z,0.967
2022-07-29T15:37:10Z,1.39
2022-07-29T15:37:20Z,1.351
2022-07-29T15:37:30Z,1.758
2022-07-29T15:37:40Z,1.006
2022-07-29T15:37:50Z,1.061
2022-07-29T15:38:00Z,0.856
2022-07-29T15:38:10Z,1.403
2022-07-29T15:38:20Z,2.192
2022-07-29T15:38:30Z,1.41
2022-07-29T15:38:40Z,1.451
2022-07-29T15:38:50Z,1.218
2022-07-29T15:39:00Z,1.858
2022-07-29T15:39:10Z,1.387
2022-07-29T15:39:20Z,1.678
2022-07-29T15:39:30Z,1.225
2022-07-29T15:39:40Z,1.622
2022-07-29T15:39:50Z,1.174
2022-07-29T15:40:00Z,0.61
2022-07-29T15:40:10Z,0.859
2022-07-29T15:40:20Z,1.176
2022-07-29T15:40:30Z,0.542
2022-07-29T15:40:40Z,0.263
2022-07-29T15:40:50Z,0.618
2022-07-29T15:41:00Z,0.564
2022-07-29T15:41:10Z,1.208
2022-07-29T15:41:20Z,0.466
2022-07-29T15:41:30Z,0.829
2022-07-29T15:41:40Z,0.749
2022-07-29T15:41:50Z,0.572
2022-07-29T15:42:00Z,0.796
2022-07-29T15:42:10Z,0.52
2022-07-29T15:42:20Z,0.639
2022-07-29T15:42:30Z,0.47
2022-07-29T15:42:40Z,0.372
2022-07-29T15:42:50Z,0.285
2022-07-29T15:43:00Z,0.408
2022-07-29T15:43:10Z,0.352
2022-07-29T15:43:20Z,0.226
2022-07-29T15:43:30Z,0.238
2022-07-29T15:43:40Z,0.335
2022-07-29T15:43:50Z,0.246
2022-07-29T15:44:00Z,0.345
2022-07-29T15:44:10Z,0.404
2022-07-29T15:44:20Z,0.218
2022-07-29T15:44:30Z,0.206
2022-07-29T15:44:40Z,0.103
2022-07-29T15:44:50Z,0.195
2022-07-29T15:45:00Z,0.398
2022-07-29T15:45:10Z,0.205
2022-07-29T15:45:20Z,0.33
2022-07-29T15:45:30Z,0.236
2022-07-29T15:45:40Z,0.446
2022-07-29T15:45:50Z,0.355
2022-07-29T15:46:00Z,0.617
2022-07-29T15:46:10Z,0.325
2022-07-29T15:46:20Z,0.184
2022-07-29T15:46:30Z,0.22
2022-07-29T15:46:40Z,0.167
2022-07-29T15:46:50Z,0.258
2022-07-29T15:47:00Z,0.158
2022-07-29T15:47:10Z,0.185
2022-07-29T15:47:20Z,0.287
2022-07-29T15:47:30Z,0.189
2022-07-29T15:47:40Z,0.241
2022-07-29T15:47:50Z,0.217
2022-07-29T15:48:00Z,0.515
2022-07-29T15:48:10Z,0.402
2022-07-29T15:48:20Z,0
2022-07-29T15:48:30Z,0.472
2022-07-29T15:48:40Z,0.737
2022-07-29T15:48:50Z,0.442
2022-07-29T15:49:00Z,0.269
2022-07-29T15:49:10Z,0.151
2022-07-29T15:49:20Z,0.164
2022-07-29T15:49:30Z,0.237
2022-07-29T15:49:40Z,0
2022-07-29T15:49:50Z,0.284
2022-07-29T15:50:00Z,0.221
2022-07-29T15:50:10Z,0
2022-07-29T15:50:20Z,1.345
2022-07-29T15:50:30Z,0.341
2022-07-29T15:50:40Z,0.966
2022-07-29T15:50:50Z,0.753
2022-07-29T15:51:00Z,0.789
2022-07-29T15:51:10Z,0.681
2022-07-29T15:51:20Z,0.942
2022-07-29T15:51:30Z,1.298
2022-07-29T15:51:40Z,1.229
2022-07-29T15:51:50Z,1.274
2022-07-29T15:52:00Z,1.498
2022-07-29T15:52:10Z,2.429
2022-07-29T15:52:20Z,2.533
2022-07-29T15:52:30Z,2.581
2022-07-29T15:52:40Z,4.018
2022-07-29T15:52:50Z,3.324
2022-07-29T15:53:00Z,2.259
2022-07-29T15:53:10Z,1.956
2022-07-29T15:53:20Z,4.143
2022-07-29T15:53:30Z,3.372
2022-07-29T15:53:40Z,2.479
2022-07-29T15:53:50Z,2.089
2022-07-29T15:54:00Z,2.166
2022-07-29T15:54:10Z,2.151
2022-07-29T15:54:20Z,2.728
2022-07-29T15:54:30Z,1.95
2022-07-29T15:54:40Z,1.817
2022-07-29T15:54:50Z,2.043
2022-07-29T15:55:00Z,1.619
2022-07-29T15:55:10Z,2.595
2022-07-29T15:55:20Z,1.833
2022-07-29T15:55:30Z,1.421
2022-07-29T15:55:40Z,1.632
2022-07-29T15:55:50Z,1.729
2022-07-29T15:56:00Z,1.299
2022-07-29T15:56:10Z,1.035
2022-07-29T15:56:20Z,1.225
2022-07-29T15:56:30Z,1.166
2022-07-29T15:56:40Z,0.716
2022-07-29T15:56:50Z,0.88
2022-07-29T15:57:00Z,1.139
2022-07-29T15:57:10Z,0.622
2022-07-29T15:57:20Z,0.658
2022-07-29T15:57:30Z,0.76
2022-07-29T15:57:40Z,0.294
2022-07-29T15:57:50Z,0.43
2022-07-29T15:58:00Z,0.379
2022-07-29T15:58:10Z,0.406
2022-07-29T15:58:20Z,0.22
2022-07-29T15:58:30Z,0.409
2022-07-29T15:58:40Z,0.379
2022-07-29T15:58:50Z,0.425
2022-07-29T15:59:00Z,0.333
2022-07-29T15:59:10Z,0.401
2022-07-29T15:59:20Z,0.663
2022-07-29T15:59:30Z,0.104
2022-07-29T15:59:40Z,0
2022-07-29T15:59:50Z,0.19
2022-07-29T16:00:00Z,0.234
2022-07-29T16:00:10Z,0.372
2022-07-29T16:00:20Z,0.202
2022-07-29T16:00:30Z,0.19
2022-07-29T16:00:40Z,0.294
2022-07-29T16:00:50Z,0.389
2022-07-29T16:01:00Z,0.378
2022-07-29T16:01:10Z,0.443
2022-07-29T16:01:20Z,0.332
2022-07-29T16:01:30Z,0.232
2022-07-29T16:01:40Z,0.148
2022-07-29T16:01:50Z,0.265
2022-07-29T16:02:00Z,0.229
2022-07-29T16:02:10Z,0.126
2022-07-29T16:02:20Z,0.321
2022-07-29T16:02:30Z,0.376
2022-07-29T16:02:40Z,0.476
2022-07-29T16:02:50Z,0.251
2022-07-29T16:03:00Z,0.486
2022-07-29T16:03:10Z,0.868
2022-07-29T16:03:20Z,0.452
2022-07-29T16:03:30Z,0.781
2022-07-29T16:03:40Z,0.722
2022-07-29T16:03:50Z,0.761
2022-07-29T16:04:00Z,0.963
2022-07-29T16:04:10Z,0.908
2022-07-29T16:04:20Z,0.6
2022-07-29T16:04:30Z,0.415
2022-07-29T16:04:40Z,0.641
2022-07-29T16:04:50Z,0.216
2022-07-29T16:05:00Z,0
2022-07-29T16:05:10Z,0
2022-07-29T16:05:20Z,0.395
2022-07-29T16:05:30Z,0.251
2022-07-29T16:05:40Z,0.417
2022-07-29T16:05:50Z,0
2022-07-29T16:06:00Z,0
2022-07-29T16:06:10Z,0
2022-07-29T16:06:20Z,0
2022-07-29T16:06:30Z,0.268
2022-07-29T16:06:40Z,0
2022-07-29T16:06:50Z,0.213
2022-07-29T16:07:00Z,0
2022-07-29T16:07:10Z,0.552
2022-07-29T16:07:20Z,0.624
2022-07-29T16:07:30Z,0.605
2022-07-29T16:07:40Z,0.569
2022-07-29T16:07:50Z,0.701
2022-07-29T16:08:00Z,0.803
2022-07-29T16:08:10Z,0.941
2022-07-29T16:08:20Z,0.659
2022-07-29T16:08:30Z,0.786
2022-07-29T16:08:40Z,0.817
2022-07-29T16:08:50Z,0.611
2022-07-29T16:09:00Z,0.433
2022-07-29T16:09:10Z,0.449
2022-07-29T16:09:20Z,0.48
2022-07-29T16:09:30Z,0.19
2022-07-29T16:09:40Z,0.34
2022-07-29T16:09:50Z,0.247
2022-07-29T16:10:00Z,0.195
2022-07-29T16:10:10Z,0.181
2022-07-29T16:10:20Z,0.209
2022-07-29T16:10:30Z,0
2022-07-29T16:10:40Z,0
2022-07-29T16:10:50Z,0.148
2022-07-29T16:11:00Z,0.162
2022-07-29T16:11:10Z,0.142
2022-07-29T16:11:20Z,0.178
2022-07-29T16:11:30Z,0
2022-07-29T16:11:40Z,0
2022-07-29T16:11:50Z,0
2022-07-29T16:12:00Z,0
2022-07-29T16:12:10Z,0.111
2022-07-29T16:12:20Z,0
2022-07-29T16:12:30Z,0
2022-07-29T16:12:40Z,0
2022-07-29T16:12:50Z,0
2022-07-29T16:13:00Z,0
2022-07-29T16:13:10Z,0
2022-07-29T16:13:20Z,0
2022-07-29T16:13:30Z,0
2022-07-29T16:13:40Z,0
2022-07-29T16:13:50Z,0
2022-07-29T16:14:00Z,0
2022-07-29T16:14:10Z,0
2022-07-29T16:14:20Z,0
2022-07-29T16:14:30Z,0
2022-07-29T16:14:40Z,0
2022-07-29T16:14:50Z,0
2022-07-29T16:15:00Z,0
2022-07-29T16:15:10Z,0
2022-07-29T16:15:20Z,0
2022-07-29T16:15:30Z,0
2022-07-29T16:15:40Z,0
2022-07-29T16:15:50Z,0
2022-07-29T16:16:00Z,0
2022-07-29T16:16:10Z,0
2022-07-29T16:16:20Z,0
2022-07-29T16:16:30Z,0
2022-07-29T16:16:40Z,0
2022-07-29T16:16:50Z,0
2022-07-29T16:17:00Z,0
2022-07-29T16:17:10Z,0.098
2022-07-29T16:17:20Z,0
2022-07-29T16:17:30Z,0
2022-07-29T16:17:40Z,0
2022-07-29T16:17:50Z,0
2022-07-29T16:18:00Z,0
2022-07-29T16:18:10Z,0
2022-07-29T16:18:20Z,0
2022-07-29T16:18:30Z,0
2022-07-29T16:18:40Z,0
2022-07-29T16:18:50Z,0
2022-07-29T16:19:00Z,0
2022-07-29T16:19:10Z,0
2022-07-29T16:19:20Z,0
2022-07-29T16:19:30Z,0
2022-07-29T16:19:40Z,0
2022-07-29T16:19:50Z,0
2022-07-29T16:20:00Z,0
2022-07-29T16:20:10Z,0
2022-07-29T16:20:20Z,0
2022-07-29T16:20:30Z,0
2022-07-29T16:20:40Z,0
2022-07-29T16:20:50Z,0
2022-07-29T16:21:00Z,0
2022-07-29T16:21:10Z,0
2022-07-29T16:21:20Z,0
2022-07-29T16:21:30Z,0
2022-07-29T16:21:40Z,0
2022-07-29T16:21:50Z,0
2022-07-29T16:22:00Z,0
2022-07-29T16:22:10Z,0
2022-07-29T16:22:20Z,0
2022-07-29T16:22:30Z,0
2022-07-29T16:22:40Z,0
2022-07-29T16:22:50Z,0
2022-07-29T16:23:00Z,0
2022-07-29T16:23:10Z,0
2022-07-29T16:23:20Z,0
2022-07-29T16:23:30Z,0
2022-07-29T16:23:40Z,0
2022-07-29T16:23:50Z,0
2022-07-29T16:24:00Z,0
2022-07-29T16:24:10Z,0
2022-07-29T16:24:20Z,0
2022-07-29T16:24:30Z,0
2022-07-29T16:24:40Z,0
2022-07-29T16:24:50Z,0
2022-07-29T16:25:00Z,0
2022-07-29T16:25:10Z,0
2022-07-29T16:25:20Z,0
2022-07-29T16:25:30Z,0
2022-07-29T16:25:40Z,0
2022-07-29T16:25:50Z,0
2022-07-29T16:26:00Z,0
